wave[A],flux[1e-17cgs],err[1e-17cgs]
7148.564377175581,0.48741373,0.11989869
7148.922052836851,0.48741373,0.08562335
7149.279746394278,0.5582619,0.116046876
7149.637457848764,0.6591746,0.08888943
7149.995187201212,0.6591746,0.12639053
7150.352934452502,0.6591746,0.12240456
7150.710699603546,0.5768336,0.08925501
7151.068482655224,0.46974266,0.11070911
7151.426283608446,0.13849092,0.08390335
7151.784102464094,0.07979449,0.11132307
7152.141939223077,0.06999404,0.08421843
7152.499793886277,0.050716836,0.10521232
7152.857666454597,0.021413958,0.099020004
7153.215556928941,0.021413958,0.08146883
7153.573465310188,0.015801605,0.10953486
7153.931391599252,0.015801605,0.08198463
7154.289335797011,0.035344906,0.10954606
7154.64729790437,0.053144142,0.07679887
7155.005277922233,0.035344906,0.10815355
7155.3632758514805,0.15740593,0.10980768
7155.721291693024,0.064615585,0.07986384
7156.079325447744,0.064615585,0.10666827
7156.437377116553,0.011564821,0.077094056
7156.795446700331,-0.04302279,0.10524858
7157.15353419999,-0.04302279,0.08219213
7157.511639616411,-0.05427033,0.103572235
7157.8697629504995,-0.04302279,0.10748194
7158.227904203158,0.026598077,0.07933928
7158.586063375268,0.04095064,0.100836664
7158.944240467742,0.026598077,0.081768155
7159.3024354814615,0.026598077,0.10613762
7159.660648417337,0.015673028,0.08999829
7160.018879276252,0.015673028,0.10947878
7160.377128059116,0.015673028,0.102387495
7160.735394766813,0.11176734,0.082356796
7161.093679400246,0.11176734,0.11375732
7161.451981960321,0.11176734,0.0876144
7161.810302447919,0.10379909,0.1156946
7162.168640863951,0.05053175,0.07948546
7162.5269972093,0.05053175,0.11095684
7162.885371484878,0.05053175,0.112905316
7163.243763691567,0.05053175,0.08513683
7163.60217383028,0.0770306,0.11427697
7163.960601901898,0.16942197,0.08088942
7164.319047907326,0.16942197,0.11317157
7164.67751184747,0.21237254,0.08506995
7165.0359937232115,0.21237254,0.12033828
7165.394493535462,0.21237254,0.10695892
7165.7530112851055,0.21237254,0.07834793
7166.111546973046,0.18346721,0.11161547
7166.470100600189,0.04295905,0.08385846
7166.828672167417,0.04295905,0.11337999
7167.187261675643,0.16629647,0.08695136
7167.545869125748,0.16629647,0.11000588
7167.904494518647,0.19205569,0.094311595
7168.2631378552205,0.23775376,0.09874105
7168.621799136384,0.61203504,0.11677507
7168.980478363018,0.6708949,0.08991578
7169.339175536029,0.82060504,0.11156058
7169.697890656322,0.8338868,0.086505905
7170.05662372478,0.8338868,0.11984966
7170.415374742317,0.82060504,0.107527815
7170.774143709815,0.51283395,0.09688812
7171.132930628187,0.34439248,0.11004303
7171.491735498316,0.34439248,0.08367429
7171.850558321117,0.34439248,0.12238848
7172.209399097472,0.4822435,0.0900442
7172.568257828286,0.58495873,0.11963986
7172.927134514466,0.58495873,0.094371036
7173.286029156896,0.58495873,0.10629857
7173.644941756487,0.41793424,0.11581246
7174.003872314125,0.3923197,0.08811055
7174.362820830722,0.2110079,0.112525925
7174.721787307162,0.07702655,0.09088079
7175.080771744359,0.07702655,0.10731656
7175.439774143197,0.054939374,0.09300739
7175.798794504581,-0.043217905,0.12322855
7176.157832829416,0.07353801,0.103505574
7176.51688911859,-0.043217905,0.09582636
7176.875963373013,-0.043217905,0.101098135
7177.235055593572,0.0527441,0.086263984
7177.59416578117,0.07353801,0.1143013
7177.953293936716,0.0527441,0.08738242
7178.312440061093,0.092943646,0.12061289
7178.671604155216,0.104225405,0.09232693
7179.030786219968,0.18424389,0.112564646
7179.389986256263,0.18424389,0.1193364
7179.7492042649865,0.18424389,0.09042621
7180.1084402470515,0.092199616,0.11535618
7180.467694203343,0.04293908,0.083744526
7180.826966134768,0.04293908,0.11467227
7181.186256042232,0.04293908,0.08587986
7181.545563926622,0.092199616,0.11574209
7181.90488978885,0.041658476,0.10827535
7182.264233629801,0.041658476,0.08104394
7182.62359545039,0.033403635,0.116236836
7182.9829752515025,0.033403635,0.09631724
7183.342373034052,0.033403635,0.12953487
7183.701788798923,0.10090103,0.09403237
7184.061222547023,0.15702601,0.107590504
7184.420674279259,0.235968,0.08797289
7184.780143996518,0.235968,0.114546545
7185.139631699712,0.235968,0.10475148
7185.499137389727,0.060469612,0.0893832
7185.858661067478,0.04303688,0.10515587
7186.21820273385,-0.0029781086,0.09388172
7186.577762389759,0.04303688,0.12498398
7186.937340036088,0.060469612,0.09338819
7187.296935673748,0.04303688,0.1182479
7187.656549303642,0.0788598,0.09239492
7188.016180926659,0.0788598,0.094943896
7188.375830543712,0.09701552,0.11636763
7188.735498155689,0.07934573,0.09138073
7189.095183763502,0.09701552,0.12120153
7189.45488736804,0.123769976,0.08975433
7189.814608970215,0.21450008,0.10777488
7190.174348570915,0.2922482,0.09125655
7190.534106171047,0.2922482,0.1194668
7190.893881771519,0.2922482,0.10137293
7191.2536753732165,0.1270588,0.09099485
7191.613486977057,0.07019751,0.10521759
7191.973316583923,0.07019751,0.08837034
7192.333164194726,0.07019751,0.112810805
7192.6930298103725,0.07019751,0.08471679
7193.0529134317485,0.10057386,0.110406294
7193.412815059771,0.10057386,0.09020192
7193.772734695324,0.01917241,0.122582935
7194.132672339325,0.006109749,0.118698336
7194.49262799266,0.006109749,0.08908194
7194.852601656245,0.006109749,0.11121315
7195.212593330965,0.006109749,0.08739605
7195.57260301773,-0.0123650255,0.11394191
7195.932630717449,0.058607813,0.088567294
7196.292676431007,0.058607813,0.10898715
7196.65274015932,0.02516652,0.08804166
7197.012821903277,0.02516652,0.107142344
7197.372921663791,0.04859957,0.11556256
7197.733039441751,0.04859957,0.08844616
7198.093175238073,0.06781895,0.11528301
7198.453329053643,0.13618208,0.07968543
7198.81350088937,0.311467,0.1026591
7199.173690746163,0.7518721,0.09054218
7199.53389862491,0.7851053,0.12173527
7199.894124526526,0.9687534,0.09665096
7200.254368451899,0.97027844,0.11659121
7200.614630401944,0.97027844,0.11518128
7200.97491037755,0.9687534,0.097483076
7201.335208379634,0.9309162,0.121797755
